tmdb_id,score_imdb
9552,6.787103711189929
275,6.786640742202629
106,6.786152452706799
10144,6.786082514557679
137,6.785825682824447
594,6.784839353732192
290250,6.784366473190944
137106,6.783939099982117
1366,6.782983289763059
340666,6.782405733647991
268,6.782164176957991
14836,6.781265734704892
2503,6.781021638883783
116745,6.779669313500739
487558,6.778824944323443
1372,6.7786253278472
404368,6.778049418169617
44115,6.777672207799409
2502,6.777318986159508
4638,6.776837814856998
493922,6.776812432442855
312221,6.7765582903709385
1954,6.775535907805718
454983,6.774348540252713
408,6.774114758378909
59436,6.773436659281559
11970,6.773279596307058
44826,6.771217780813523
153,6.771137731051736
621,6.770843735377506
346698,6.770709851137834
7326,6.770441612779314
65,6.770172746080766
587,6.7699032488318
363676,6.7696060709214025
385128,6.76952488912821
8363,6.7694978158155275
949,6.768272898681811
376867,6.767504135786444
96721,6.766979563714237
14574,6.7667302551162125
561,6.765923285940306
9693,6.765082593803134
773,6.765026332898764
328387,6.7639238337388825
65754,6.763810171646314
492188,6.763268778626805
142,6.761803217533089
109424,6.761774299628213
296098,6.761426736296363
11321,6.759850068050127
530385,6.7594968631005745
615457,6.759083475265511
616,6.7587576722446014
4232,6.7587576722446014
527774,6.7584309868321535
81188,6.757115349181531
37135,6.757025124571271
398978,6.75687460116932
11224,6.75663337542324
2668,6.7561494850301465
18240,6.756028211617256
257211,6.755572359994716
508,6.755114801701932
114150,6.754532762826818
4011,6.754286865268918
170,6.753267308693271
3131,6.752364324335889
293863,6.752176674164889
322,6.751612013422479
2649,6.7492633409197005
334533,6.748910416639486
1933,6.747586172631539
766507,6.747130786860513
206487,6.746575604550896
80278,6.744729401071625
22881,6.744496732556978
380,6.743762719513918
927,6.743662299939593
184,6.743360568406693
12230,6.743293420465408
782,6.742586239805534
9325,6.742552467336339
520763,6.740784003439575
331482,6.740406787410714
1368,6.738991075557008
508439,6.738852130162042
1018,6.738469266431773
88,6.738190114214488
242,6.737840334807961
406990,6.737700161213419
302946,6.73650260588661
1637,6.736290136545838
345,6.735899718174641
370172,6.735294065295776
509,6.734685628182475
254320,6.7346138634078425
545609,6.734470217325789
497582,6.734182458146516
545611,6.731784432208527
12092,6.7298643868443815
306819,6.729789989815146
10895,6.729155956664952
83666,6.729006339737271
755,6.728744111976443
460465,6.728443801001603
334541,6.7282933960173885
2034,6.727954374883902
235,6.72620830278186
628,6.72609364964232
388,6.725134459453367
762,6.72420729529692
570670,6.723741363654454
861,6.7233128745117865
9340,6.722608836024538
855,6.721901205504193
17431,6.721466984533368
3170,6.721387889541045
451048,6.720991739803439
856,6.720514870536617
117,6.719636363200111
12162,6.719275379976764
1584,6.718832913889896
522627,6.718186831256295
307081,6.717822103255333
1538,6.716640419644417
630,6.716558559300532
251,6.715819682264676
10386,6.715696161407937
10198,6.715613754498201
4553,6.715448797279233
1579,6.714952775426727
948,6.714704115446
345920,6.714621132349852
718930,6.713788638570243
613504,6.7131191383095885
480530,6.712404353808822
10693,6.711261757804236
568,6.710921465238301
10009,6.7106657189675
4982,6.709380169733054
9444,6.709078562792822
2567,6.707386654643242
369972,6.706555242416269
21208,6.706511352981989
375262,6.706379605871254
44264,6.7062477404247876
10340,6.705895519490046
85350,6.702867187467835
395834,6.701329513856558
399404,6.700280266692773
583083,6.70009703592199
637649,6.698946748394842
9509,6.6983914703408525
22803,6.696900665127831
60308,6.696666394502641
377,6.696572584821028
1581,6.696243793504269
10112,6.695914288863721
8321,6.695914288863721
297,6.695725679335957
23168,6.694826579477073
10545,6.694398832897926
5548,6.69373106072071
324849,6.692916260725757
11360,6.69286819628073
385687,6.69286819628073
508947,6.691903737798333
1491,6.689858527902257
97367,6.6890722399045455
310307,6.688677598927112
399174,6.686789290668409
563,6.6845232967906085
7485,6.68426949413316
2109,6.684167858689455
503919,6.68284061839948
675353,6.682738060798316
1265,6.6817088249858205
433,6.680256624741337
1830,6.679577874924491
473033,6.677365160479708
756999,6.6771528308716
504608,6.676833811929773
7980,6.675229213180666
9802,6.675229213180666
1878,6.674582903157145
9428,6.672300418509951
1700,6.672190929842563
2493,6.671477466271151
941,6.671036866058271
59440,6.670705639543143
7299,6.669985688872786
2907,6.669541075452608
338766,6.66803162003681
792,6.667863051123492
381341,6.667750576708023
203833,6.665370891206956
524047,6.664799266490876
9366,6.664684707115103
686,6.664397965800852
302401,6.664340558679026
1374,6.663650138162081
10830,6.663477089013478
45317,6.662898970286477
9603,6.66260916541224
11886,6.66260916541224
615,6.6620862590042345
583,6.661795054470456
1367,6.661269619547314
4133,6.660918421641193
9426,6.660801193783507
501170,6.660801193783507
33,6.660154988922339
387426,6.65986044479764
249164,6.659683473124797
593643,6.6590922352393305
438695,6.659032998442674
492,6.658558361934502
567609,6.65748558317989
500664,6.657006625771295
193756,6.656406042030745
9800,6.6557429659715055
1578,6.6553802082960285
51828,6.65495602356912
63311,6.6528807546502
696806,6.652573460700706
4347,6.65245039072575
581,6.652388823035888
3580,6.65226562219344
5503,6.651648305705235
840,6.651462683132786
227306,6.651276862633301
9016,6.650531595020051
525,6.650469345571355
22954,6.650282464095096
547016,6.649970550488331
1885,6.649345051114651
376660,6.649031462356928
9820,6.648654414688913
391,6.648402599182509
10229,6.647011136182332
116,6.646947626131267
72570,6.646502415067121
149,6.64605607973261
76,6.64586444794037
2270,6.645736578089471
213,6.6455446000790435
186,6.6450958412077386
639933,6.644452782394924
205587,6.644130378316573
571,6.6436133138462745
770,6.6425095474654015
36955,6.641987758809996
34584,6.641922428109049
537996,6.6414644447355355
590223,6.640413213494152
426426,6.6403473068250705
90,6.638758266943591
9837,6.637557241602805
924,6.636953729146638
764,6.63621336782306
6145,6.634723549150705
277216,6.634315114803873
2024,6.633427032698969
9495,6.633152908214168
489999,6.6330843130212385
703,6.63246579996958
9078,6.632259165299398
71,6.631914257369647
198277,6.630667213634027
276907,6.630597685624545
2832,6.629551615261013
9798,6.628147603948756
20766,6.6270167089978305
613,6.62687486328914
1924,6.626661892320698
7340,6.6262352201976356
2898,6.62602151820804
399057,6.625950229896604
10501,6.625736201800035
7350,6.625664804661882
829,6.625164260943187
536554,6.6238709806474185
1164,6.623510150813044
258480,6.623220988102455
481848,6.622350828721629
4771,6.621987074944633
77877,6.62001063246274
116149,6.619199477205043
976573,6.61875556752236
985939,6.617939039337537
455207,6.6176412521507375
23169,6.6171190060561145
2277,6.616894749324011
12163,6.6165204037595435
313297,6.616220400163814
37094,6.616070222273056
866,6.615844734932965
4147,6.615015677072314
401104,6.614410474756846
8810,6.614031256104953
2280,6.613499095142325
853,6.61342295233207
371638,6.612659870911485
49046,6.61227719937514
658,6.610429800682467
4538,6.609343998812977
246741,6.608954744128654
7445,6.608720818751264
334,6.608720818751264
819,6.608408482545916
881,6.607075471773645
1089,6.606918050087657
785084,6.606445027283911
16320,6.606445027283911
62215,6.606208088709128
400617,6.605733354638856
419478,6.605733354638856
1640,6.6054162288432705
35690,6.602699920234377
57212,6.601084550932625
522402,6.59921056087369
1598,6.598964828538236
871,6.5981435400445605
718789,6.597814081991716
94329,6.5974840832897605
942,6.597236228661245
241,6.597236228661245
258230,6.596988068604967
80,6.596075526150182
429197,6.595909165164247
265195,6.595825933272417
1592,6.593902091481288
7735,6.593902091481288
9475,6.5935656391958535
9323,6.592975504260025
37247,6.592383653102947
499932,6.591790078227081
74643,6.591109586588369
68,6.590853816938613
244267,6.590084584507538
2252,6.590084584507538
617653,6.589140474463481
212778,6.5887098943696465
15121,6.58749945470624
793,6.587325952899596
10312,6.587065426354711
10948,6.585757843790919
1621,6.585407755342825
1669,6.584881511749012
77016,6.584001464074111
50348,6.583736721688074
393519,6.583294734771201
588228,6.583206224731858
30497,6.5831176770846795
504949,6.582585600093083
228205,6.582407939143984
576845,6.582141163977339
59,6.580712586760168
167073,6.579724760342168
3034,6.579454544800168
1443,6.579364395720811
179144,6.578641809327374
614934,6.577189163119497
462,6.576915676161618
470,6.576733154882999
4995,6.576641835175316
284293,6.576001492229384
766,6.5756347115133185
582014,6.57471497746805
580175,6.573976314814933
1103,6.573049370330197
68730,6.572398105477792
82633,6.572398105477792
382591,6.571557839746197
765,6.571277016831459
756,6.571183327368353
8055,6.569773055478532
1904,6.569678707464382
61979,6.568638141577837
9361,6.568543295083021
556984,6.568068436283862
10439,6.565966579526119
587792,6.563747200097284
192,6.563553137463876
8337,6.562580228719925
609,6.561994398669103
657,6.561896607733329
72113,6.561505006935773
68722,6.561505006935773
8741,6.561112705443432
6978,6.560818018361143
947,6.560621340357722
132363,6.56003024799049
968,6.559338627001479
581734,6.55914062144183
1542,6.558446198478304
491418,6.558446198478304
342470,6.558346816573843
43949,6.55814791849529
11906,6.555847647360249
6537,6.555747092152497
7214,6.555344415598818
551332,6.555243632374793
364689,6.554739030187788
152742,6.554637972319016
43539,6.554030660463088
205,6.553116580741877
421,6.552912942820138
11836,6.552811054247398
2756,6.552709119224432
1278,6.552709119224432
69,6.552709119224432
445651,6.551891963013835
978,6.550557697214289
429200,6.550248660563279
309809,6.548385478949962
516486,6.548281516122833
71859,6.548073446807366
220289,6.547969340252842
431693,6.547760983184509
36685,6.547343692280873
103731,6.544823685000599
2666,6.5436592804738565
10734,6.543234382224764
420814,6.542382207564735
2044,6.541740986930777
5123,6.539482493789622
394117,6.539374391088636
615777,6.536764614267607
86829,6.536436311371978
398173,6.536436311371978
319,6.53544860464905
228326,6.53544860464905
5236,6.5352285424058705
786,6.535008271572886
384677,6.533682249533648
10601,6.533238559951853
9539,6.532460068152867
10637,6.531007386720264
1580,6.529883781992713
239571,6.529319958272389
388399,6.528301660105188
505600,6.52762034329263
308369,6.527165037599418
1574,6.526251788034183
595,6.525105253155273
321741,6.524645083826934
612,6.524414664575275
744275,6.523490749402036
55,6.523027444345548
364433,6.523027444345548
638,6.522911477276339
12144,6.521632107761478
4476,6.521398757570141
25376,6.516921444125453
365942,6.515848730825953
5925,6.515609702798713
11005,6.514531149440273
502033,6.514290818326135
542178,6.513929875164128
228970,6.513809441535576
292011,6.513327109632337
546121,6.513327109632337
2292,6.513206377086972
1645,6.5130855846247115
11545,6.512843819771
4512,6.5127228472901875
522162,6.511144719989433
602223,6.510779084028318
674324,6.510657083799895
451915,6.509065525653637
416477,6.508327463301825
829280,6.5073399211743865
705861,6.507092415482941
5528,6.5065966572888065
984,6.506099900840066
553,6.505477546884472
13597,6.503098228928231
10331,6.503098228928231
985,6.503098228928231
8470,6.502720452619763
476299,6.501963174121214
1607,6.501710235154288
13363,6.501710235154288
549053,6.501457039135564
112949,6.500568823119772
8374,6.500568823119772
132344,6.500187189515431
20453,6.499804972224722
814,6.499166642684427
696,6.497499335733057
8923,6.497370621423562
277217,6.496726059512076
677179,6.49659694870128
1429,6.496467771628839
614917,6.495561672503236
428449,6.495172345263078
934433,6.4949124597265335
12159,6.492954756082063
522,6.492692581705683
346648,6.492692581705683
783,6.49190442932097
10950,6.491772832436567
504,6.49164116736725
369557,6.491245762519467
42297,6.489923292445434
1262,6.488860355831619
937278,6.488860355831619
465136,6.488727177185405
556803,6.488327224520882
11978,6.487792979910619
273895,6.484834577589284
1008042,6.484157441124497
522212,6.4832064540525645
262,6.4827978139266165
318121,6.482525027963499
926393,6.482388527047635
483184,6.481156770501741
473,6.480882250274494
1646,6.480194677096049
10139,6.4800569438361375
84199,6.478814052068415
104,6.478537046515436
697843,6.47825974635405
152603,6.477426073512007
527435,6.476170556870685
926,6.475890733450209
921,6.475890733450209
615665,6.4756106109133045
642,6.474205494651014
446893,6.47321742443962
837,6.471657217565316
9388,6.471657217565316
345938,6.471514922175487
776503,6.471514922175487
623,6.470659537641646
319888,6.469944599145755
967,6.469944599145755
18947,6.469514708309702
688,6.4693712563649495
409,6.468364916293034
11474,6.468076689085819
1900,6.467788149182963
804095,6.464154807765588
1523,6.463861996185132
4032,6.461507932502082
203,6.4610642422514655
11969,6.460916182977359
431580,6.460174664659583
820,6.460174664659583
552178,6.459877485834733
1360,6.459728773688763
923,6.459133105302532
21032,6.459133105302532
826,6.458983982916346
507076,6.45883477827843
9631,6.458536121975051
378,6.457937819347399
802,6.457488223952884
371645,6.4571880791251965
10925,6.457037882135469
864,6.456285648666551
1251,6.456134951784253
10590,6.455531327979351
10673,6.455531327979351
804,6.4540163901050605
9571,6.4535602634468345
11615,6.453255755374084
794,6.452645719954695
484468,6.449729362321252
1547,6.448801939898198
10474,6.447404929889492
243,6.445844367703356
899112,6.445687826564289
318781,6.445217672049076
724495,6.445217672049076
624,6.444903792372726
1677,6.444274966309144
466420,6.444274966309144
650,6.444117537121128
111969,6.443486927407142
24238,6.442696650394089
670292,6.442379910780787
2011,6.442221405923133
11687,6.44031229493371
433498,6.439673017143798
847,6.439673017143798
330483,6.439512969448039
497828,6.43903227731206
9322,6.4388718633221576
629542,6.4379074494521875
10110,6.4379074494521875
342473,6.43774639141478
980489,6.436292704980634
9040,6.435644206510666
109689,6.435481848687452
1807,6.435481848687452
370755,6.434668656305845
5924,6.434505736610255
1725,6.433689727572174
99,6.433362664174872
774752,6.4330352227788445
9461,6.431557041146462
47931,6.4308975945584645
1092,6.4264059941647425
11072,6.426238276619177
860,6.425734534983198
839,6.425734534983198
401,6.425566424484071
402897,6.425229908036785
68721,5.988926553272496
10195,5.988398623189455
10138,5.988277686721051
135397,5.988051624510279
240832,5.985061733733473
321612,5.984728382054298
335983,5.984702756998717
299537,5.98466507906029
72190,5.984388410864019
49521,5.9842749279885155
12155,5.983052377243234
297802,5.98299706294795
920,5.98280927375834
8966,5.982481292020972
274870,5.9821692446240275
141052,5.9819306934266
157350,5.9817589614147195
68726,5.981062015434201
72105,5.980968829198359
70981,5.9806250403064585
1724,5.980236521062062
49530,5.979524737790775
93456,5.9794008155291785
1858,5.979359174095382
291805,5.978758001667436
953,5.978717267470201
75612,5.978532916158236
310,5.978531110684406
211672,5.978374695530125
206647,5.978286398948416
45243,5.9781357521231335
337339,5.977944954729358
41154,5.9778665486896365
64688,5.9778261732138285
59967,5.977715836406598
1593,5.977645582453594
262500,5.977464015717982
854,5.977436127113726
392044,5.977063070000682
608,5.977015568704987
405774,5.976953314015672
605,5.976865588729163
8960,5.976416750373021
110415,5.976298505667371
602,5.97626544918992
591,5.975735257227907
124905,5.9751470067216035
810,5.974988722911775
564,5.974981368816778
68724,5.974666028784993
109439,5.974334899058675
474350,5.97428577677421
76492,5.974181744314513
254128,5.974129411780439
300668,5.974113670625453
158015,5.973746262062901
464052,5.973665006297079
450465,5.973514723598006
74,5.9733904832729685
217,5.9731892559644555
328111,5.973036326823449
278927,5.973013522152192
39254,5.972982102671208
524434,5.972898917723494
315837,5.9728065309510585
339846,5.972728088251879
337167,5.972710595043573
435,5.972578677198151
187017,5.972490021127017
198184,5.972400789927299
50544,5.972373907579825
333371,5.972241725319441
95,5.9721933448842695
10764,5.972123501806005
256591,5.972114365964342
22970,5.972086922475406
254,5.972065540166074
338970,5.97201347506168
27578,5.971896389523019
341174,5.971815712270905
49013,5.971577208110187
2105,5.971564543392846
345940,5.971414883094914
339964,5.971130389735081
8871,5.970830180097998
214756,5.970763361131324
395992,5.970486172509838
168672,5.970462266377874
458723,5.970452009033174
10192,5.970355929164741
62213,5.970196719910985
1824,5.970081447027377
150689,5.969929898225655
295693,5.969908629734478
83542,5.96987667052603
49519,5.969755320620567
324852,5.969585953298891
158852,5.969564195306734
8909,5.969520585795533
427641,5.969502378260165
195589,5.969495089153631
7191,5.969491443293604
9339,5.969425668467791
75780,5.9692969576662955
1734,5.9692710853542295
37735,5.96921549759257
49444,5.969126137643636
310131,5.969024985564566
4247,5.969002417248037
1487,5.9688814953111775
68735,5.968755802452581
10201,5.968736669447347
619264,5.968721346163164
49018,5.968682972155268
38055,5.96867528605198
76163,5.968559540095773
39514,5.96844293559619
337401,5.968431227558445
6957,5.968234806624886
262504,5.968203152221921
188927,5.968203152221921
46195,5.968191265549855
82675,5.968119758466041
117263,5.968087874238978
37686,5.968051928164904
419704,5.9679234614271905
534,5.967386598446096
241259,5.967378262752407
364,5.967340699339507
44896,5.967315608967681
676,5.967151577150635
51540,5.967066817963822
109414,5.967045559777638
10555,5.966960251881645
270303,5.966913144010056
207932,5.966792624695926
57214,5.966771010939545
2059,5.96672336149623
341013,5.966645094216332
1576,5.9665795896880836
5255,5.9665270005294495
9737,5.966283833844615
440021,5.966140722381958
82654,5.966127243370168
565,5.966118251398671
277,5.965964654138344
424783,5.96580965792092
49017,5.965777571529372
39538,5.965754615781806
436270,5.965754615781806
7446,5.96572242594838
238713,5.96572242594838
20504,5.965699396135124
8467,5.965671719477889
13053,5.965555917694991
38365,5.965551269370794
2300,5.965509377926981
242224,5.96549539146223
401981,5.965458038706034
87502,5.965350197643218
38575,5.965326664770115
333484,5.96515627983041
1597,5.965151523008544
57201,5.96499861593824
302699,5.964993815967853
22794,5.964964988476199
36647,5.9649553687585914
7131,5.964683855290202
76493,5.96463492740892
507086,5.964526807398219
140300,5.9645169455153715
346685,5.964487326939007
181886,5.964487326939007
445571,5.964457658874629
8488,5.964422983419872
1571,5.964408101789958
228967,5.964368356509992
260346,5.964358406316334
324668,5.964318549907405
8247,5.964308571873263
159824,5.964268603868644
49040,5.964158228873573
1573,5.964138087389377
39513,5.964102785267555
10530,5.964062354784962
260514,5.964037039453027
50546,5.963986301641871
400106,5.963976136894946
335787,5.963802454060916
512195,5.963663331820297
49529,5.963652983915361
1624,5.963408100062727
2675,5.963308165306538
105864,5.963255348501164
624860,5.963223585367754
9532,5.963207683199421
9654,5.963170524605047
27576,5.963063942416088
64635,5.962988967092588
157353,5.962929844036825
37710,5.962870531787285
4523,5.962794768406585
82507,5.9627676350696595
254470,5.9626969028258925
41733,5.96268054181836
17578,5.962510633872461
1635,5.96233917173762
215,5.962115598996376
8961,5.962087465622692
879,5.962048008628841
4108,5.961997157367513
13811,5.961929143331481
76726,5.961820955135744
286565,5.961451964064872
345887,5.9613936639500285
16996,5.961247139219308
107846,5.961241255092254
10882,5.961200016117584
10096,5.961093568973874
332567,5.961034178909721
311324,5.961004415832201
453405,5.960932798597733
9836,5.9609268186189475
1991,5.960848911968954
5876,5.9607284470827056
338762,5.960473042124122
49049,5.960442415316532
201085,5.960325599321974
138103,5.960270024286006
7443,5.960127289290469
447200,5.960127289290469
504172,5.960014866233958
9880,5.9599897971845746
2770,5.959807102194549
253412,5.959800772604344
4547,5.9596864981108
308266,5.959533117634367
5559,5.959443105503271
88751,5.959268374986052
274855,5.959046190604458
693,5.958940792349619
8078,5.958794980797028
117251,5.958788328388373
2667,5.958721685969856
267860,5.958668216651163
23629,5.9586414300125705
509967,5.958567587410742
298312,5.958540670137662
431,5.958533935353733
46529,5.958520459219628
41630,5.958513717867314
424139,5.958493480656517
320,5.958378429159887
36586,5.958364851743204
4944,5.958228588780491
522681,5.958208072370265
8065,5.958208072370265
10947,5.958187535796492
376570,5.958001794346427
428078,5.95796721653838
15512,5.95796721653838
8839,5.9579117734604425
17979,5.9577795081107485
20662,5.957758548078369
446354,5.957716565518898
2268,5.957667480271573
109428,5.957625316407302
369885,5.95759011564007
9928,5.9574345349404005
296524,5.9574132309038355
38050,5.9573278010761594
227156,5.957306390038063
133805,5.957213360046527
272693,5.957127125636141
305470,5.957119923742245
97630,5.957018842572417
214,5.956982626565147
37834,5.956968123067698
337170,5.956968123067698
7518,5.9568517420617955
8916,5.956822548382541
399035,5.956793315172239
71552,5.956786000683525
11322,5.956778683717844
514999,5.956653915102323
9398,5.956594950865088
55721,5.956446836041219
2787,5.95642453158716
329996,5.956364941203005
10137,5.956275249406918
9522,5.9562677584439925
136797,5.956237768907523
3021,5.956237768907523
9679,5.9562077382119725
1907,5.956117398321744
138697,5.956109853170149
9602,5.955675448174611
631843,5.95552872927484
2978,5.955505474296249
109418,5.955489957460782
9659,5.955310732849717
588,5.955240207967313
1562,5.955193067586025
22971,5.955035213323512
132232,5.954876242891565
321697,5.954812339535774
376659,5.954788329089193
227159,5.954716144409718
484247,5.954651786469636
1495,5.954571081337885
274479,5.954554905828305
270946,5.954530620954325
397243,5.954530620954325
1903,5.954514416613967
27581,5.954514416613967
136400,5.954457610354609
205775,5.954449483589863
6947,5.954294522119531
526896,5.954212539199567
8273,5.954113770634116
87421,5.954072491190641
1701,5.954064226387905
1371,5.954055958610077
188161,5.95404768785555
82682,5.954031137409974
4233,5.953931583836417
34851,5.953839946842239
146216,5.953680803127851
2789,5.953663987300342
442249,5.9536387406533935
72710,5.95355438610582
10719,5.9535205582734125
5175,5.953435772717545
9358,5.953393263837427
228161,5.953376238545678
9342,5.95335067727295
136795,5.953213875740027
4964,5.95313657169774
503736,5.9529725324313905
9297,5.952920491707411
8835,5.9527461877152135
3981,5.952711171922487
417859,5.952711171922487
515195,5.952684876003259
345911,5.952649769252009
86838,5.952605812483769
360920,5.952438029818816
1493,5.952438029818816
48138,5.952340348401341
7555,5.952331448373031
340837,5.952233328225596
75174,5.952143776909934
9313,5.952116846002173
710,5.952044881840612
64686,5.952035871108151
4148,5.9520178394807495
9286,5.951990766604775
12153,5.9518912374741015
9392,5.951836774724073
9919,5.951782188522399
13649,5.951754848995953
402,5.951654338264694
257445,5.951645180154875
72976,5.951636018574761
11619,5.951617684995751
301365,5.951617684995751
